RegionName	,Type of adjustment	,Measure	,Year	,Mean	,RSD	,RMD	,m_obs
BRA	,Growth Rates	,CBCA	,1984	,1.006196e+00	,0	,0	,1
BRA	,Growth Rates	,CBCA	,1985	,1.077199e+00	,0	,0	,1
BRA	,Growth Rates	,CBCA	,1986	,1.143743e+00	,0	,0	,1
BRA	,Growth Rates	,CBCA	,1987	,1.023848e+00	,0	,0	,1
BRA	,Growth Rates	,CBCA	,1988	,1.016649e+00	,0	,0	,1
BRA	,Growth Rates	,CBCA	,1989	,1.052224e+00	,0	,0	,1
BRA	,Growth Rates	,CBCA	,1990	,1.020808e+00	,0	,0	,1
BRA	,Growth Rates	,CBCA	,1991	,1.024150e+00	,2.748907e-02	,1.943771e-02	,2
BRA	,Growth Rates	,CBCA	,1992	,9.987284e-01	,7.782816e-03	,5.503282e-03	,2
BRA	,Growth Rates	,CBCA	,1993	,1.054742e+00	,2.209627e-02	,1.562442e-02	,2
BRA	,Growth Rates	,CBCA	,1994	,1.074821e+00	,2.763692e-02	,1.954225e-02	,2
BRA	,Growth Rates	,CBCA	,1995	,1.115148e+00	,4.590560e-02	,3.246016e-02	,2
BRA	,Growth Rates	,CBCA	,1996	,1.083802e+00	,1.261114e-02	,1.224733e-02	,5
BRA	,Growth Rates	,CBCA	,1997	,1.061229e+00	,5.556628e-03	,5.289316e-03	,5
BRA	,Growth Rates	,CBCA	,1998	,1.019893e+00	,1.103901e-02	,1.065584e-02	,5
BRA	,Growth Rates	,CBCA	,1999	,9.739422e-01	,8.786683e-03	,7.456684e-03	,5
BRA	,Growth Rates	,CBCA	,2000	,1.057446e+00	,1.650720e-02	,1.561686e-02	,5
BRA	,Growth Rates	,CBCA	,2001	,9.960022e-01	,1.292811e-02	,1.286459e-02	,5
BRA	,Growth Rates	,CBCA	,2002	,9.485150e-01	,2.726045e-02	,2.670370e-02	,5
BRA	,Growth Rates	,CBCA	,2003	,9.625696e-01	,5.105594e-03	,4.993457e-03	,5
BRA	,Growth Rates	,CBCA	,2004	,1.049577e+00	,1.116940e-02	,9.287034e-03	,5
BRA	,Growth Rates	,CBCA	,2005	,1.042127e+00	,7.097662e-03	,6.793281e-03	,5
BRA	,Growth Rates	,CBCA	,2006	,1.046575e+00	,1.506243e-02	,1.396983e-02	,5
BRA	,Growth Rates	,CBCA	,2007	,1.084581e+00	,1.564709e-02	,1.575394e-02	,5
BRA	,Growth Rates	,CBCA	,2008	,1.112427e+00	,1.251097e-02	,1.156287e-02	,5
BRA	,Growth Rates	,CBCA	,2009	,9.283497e-01	,1.827850e-02	,1.762216e-02	,5
BRA	,Growth Rates	,CBCA	,2010	,1.190439e+00	,2.070927e-02	,1.904685e-02	,4
BRA	,Growth Rates	,CBCA	,2011	,1.055697e+00	,8.803656e-03	,8.466282e-03	,4
BRA	,Growth Rates	,CBCA	,2012	,1.032832e+00	,2.839515e-02	,2.523821e-02	,3
BRA	,Growth Rates	,CBCA	,2013	,1.057470e+00	,1.454037e-02	,1.232072e-02	,3
BRA	,Growth Rates	,CBCA	,2014	,1.037021e+00	,8.543739e-03	,7.359050e-03	,3
BRA	,Growth Rates	,CBCA	,2015	,9.392972e-01	,4.501708e-02	,3.715404e-02	,3
BRA	,Growth Rates	,CBCA	,2016	,9.213890e-01	,1.343495e-02	,9.499946e-03	,2
BRN	,Growth Rates	,CBCA	,1961	,NaN	,NaN	,NaN	,0
BRN	,Growth Rates	,CBCA	,1962	,NaN	,NaN	,NaN	,0
BRN	,Growth Rates	,CBCA	,1963	,NaN	,NaN	,NaN	,0
BRN	,Growth Rates	,CBCA	,1964	,NaN	,NaN	,NaN	,0
BRN	,Growth Rates	,CBCA	,1965	,NaN	,NaN	,NaN	,0
BRN	,Growth Rates	,CBCA	,1966	,NaN	,NaN	,NaN	,0
BRN	,Growth Rates	,CBCA	,1967	,NaN	,NaN	,NaN	,0
BRN	,Growth Rates	,CBCA	,1968	,NaN	,NaN	,NaN	,0
BRN	,Growth Rates	,CBCA	,1969	,NaN	,NaN	,NaN	,0
BRN	,Growth Rates	,CBCA	,1970	,NaN	,NaN	,NaN	,0
BRN	,Growth Rates	,CBCA	,1971	,9.193045e-01	,0	,0	,1
BRN	,Growth Rates	,CBCA	,1972	,1.151856e+00	,0	,0	,1
BRN	,Growth Rates	,CBCA	,1973	,1.091445e+00	,0	,0	,1
BRN	,Growth Rates	,CBCA	,1974	,1.061240e+00	,0	,0	,1
BRN	,Growth Rates	,CBCA	,1975	,1.002846e+00	,0	,0	,1
BRN	,Growth Rates	,CBCA	,1976	,1.183716e+00	,0	,0	,1
BRN	,Growth Rates	,CBCA	,1977	,9.017280e-01	,0	,0	,1
BRN	,Growth Rates	,CBCA	,1978	,9.922925e-01	,0	,0	,1
BRN	,Growth Rates	,CBCA	,1979	,9.006860e-01	,0	,0	,1
BRN	,Growth Rates	,CBCA	,1980	,1.250301e+00	,0	,0	,1
BRN	,Growth Rates	,CBCA	,1981	,7.691709e-01	,0	,0	,1
BRN	,Growth Rates	,CBCA	,1982	,1.164994e+00	,0	,0	,1
BRN	,Growth Rates	,CBCA	,1983	,1.109525e+00	,0	,0	,1
BRN	,Growth Rates	,CBCA	,1984	,1.007346e+00	,0	,0	,1
BRN	,Growth Rates	,CBCA	,1985	,1.109106e+00	,0	,0	,1
BRN	,Growth Rates	,CBCA	,1986	,1.020428e+00	,0	,0	,1
BRN	,Growth Rates	,CBCA	,1987	,9.277958e-01	,0	,0	,1
BRN	,Growth Rates	,CBCA	,1988	,1.105045e+00	,0	,0	,1
BRN	,Growth Rates	,CBCA	,1989	,1.020944e+00	,0	,0	,1
BRN	,Growth Rates	,CBCA	,1990	,1.044927e+00	,0	,0	,1
BRN	,Growth Rates	,CBCA	,1991	,9.825059e-01	,9.323545e-02	,6.592742e-02	,2
BRN	,Growth Rates	,CBCA	,1992	,1.047706e+00	,3.456889e-03	,2.444390e-03	,2
BRN	,Growth Rates	,CBCA	,1993	,1.076071e+00	,2.329378e-02	,1.647119e-02	,2
BRN	,Growth Rates	,CBCA	,1994	,1.009345e+00	,2.737342e-02	,1.935593e-02	,2
BRN	,Growth Rates	,CBCA	,1995	,9.767531e-01	,6.445794e-02	,4.557865e-02	,2
BRN	,Growth Rates	,CBCA	,1996	,1.187104e+00	,1.703862e-01	,1.375357e-01	,3
BRN	,Growth Rates	,CBCA	,1997	,8.902302e-01	,3.408533e-01	,2.729979e-01	,3
BRN	,Growth Rates	,CBCA	,1998	,1.073204e+00	,2.780195e-01	,2.193008e-01	,3
BRN	,Growth Rates	,CBCA	,1999	,7.898146e-01	,2.471668e-01	,1.940078e-01	,3
BRN	,Growth Rates	,CBCA	,2000	,9.704599e-01	,7.139212e-02	,5.773595e-02	,3
BRN	,Growth Rates	,CBCA	,2001	,1.003625e+00	,3.955627e-02	,3.358975e-02	,3
BRN	,Growth Rates	,CBCA	,2002	,1.033303e+00	,6.859123e-02	,5.904132e-02	,3
BRN	,Growth Rates	,CBCA	,2003	,1.402377e+00	,3.869775e-01	,3.134511e-01	,3
BRN	,Growth Rates	,CBCA	,2004	,9.698683e-01	,3.776620e-02	,3.153913e-02	,3
BRN	,Growth Rates	,CBCA	,2005	,1.009096e+00	,1.608930e-02	,1.289902e-02	,3
BRN	,Growth Rates	,CBCA	,2006	,1.176619e+00	,8.815790e-02	,7.819240e-02	,3
BRN	,Growth Rates	,CBCA	,2007	,1.181077e+00	,2.283040e-01	,1.894570e-01	,3
BRN	,Growth Rates	,CBCA	,2008	,1.015594e+00	,7.348570e-02	,6.528712e-02	,3
BRN	,Growth Rates	,CBCA	,2009	,9.712716e-01	,2.219446e-01	,1.847048e-01	,3
BRN	,Growth Rates	,CBCA	,2010	,9.634217e-01	,1.156472e-01	,9.232665e-02	,3
BRN	,Growth Rates	,CBCA	,2011	,1.115989e+00	,1.229078e-01	,9.554467e-02	,3
BRN	,Growth Rates	,CBCA	,2012	,1.031726e+00	,8.436044e-02	,5.965184e-02	,2
BRN	,Growth Rates	,CBCA	,2013	,1.037533e+00	,1.529164e-02	,1.081282e-02	,2
BRN	,Growth Rates	,CBCA	,2014	,1.076812e+00	,1.299829e-02	,9.191182e-03	,2
BRN	,Growth Rates	,CBCA	,2015	,1.091378e+00	,3.994381e-02	,2.824454e-02	,2
BRN	,Growth Rates	,CBCA	,2016	,9.593069e-01	,0	,0	,1
CHN	,Growth Rates	,CBCA	,1961	,NaN	,NaN	,NaN	,0
CHN	,Growth Rates	,CBCA	,1962	,NaN	,NaN	,NaN	,0
CHN	,Growth Rates	,CBCA	,1963	,NaN	,NaN	,NaN	,0
CHN	,Growth Rates	,CBCA	,1964	,NaN	,NaN	,NaN	,0
CHN	,Growth Rates	,CBCA	,1965	,NaN	,NaN	,NaN	,0
CHN	,Growth Rates	,CBCA	,1966	,NaN	,NaN	,NaN	,0
CHN	,Growth Rates	,CBCA	,1967	,NaN	,NaN	,NaN	,0
CHN	,Growth Rates	,CBCA	,1968	,NaN	,NaN	,NaN	,0
CHN	,Growth Rates	,CBCA	,1969	,NaN	,NaN	,NaN	,0
CHN	,Growth Rates	,CBCA	,1970	,NaN	,NaN	,NaN	,0
CHN	,Growth Rates	,CBCA	,1971	,1.004245e+00	,0	,0	,1
CHN	,Growth Rates	,CBCA	,1972	,1.068768e+00	,0	,0	,1
CHN	,Growth Rates	,CBCA	,1973	,1.039910e+00	,0	,0	,1
CHN	,Growth Rates	,CBCA	,1974	,1.004000e+00	,0	,0	,1
CHN	,Growth Rates	,CBCA	,1975	,1.142358e+00	,0	,0	,1
CHN	,Growth Rates	,CBCA	,1976	,1.032578e+00	,0	,0	,1
CHN	,Growth Rates	,CBCA	,1977	,1.116892e+00	,0	,0	,1
CHN	,Growth Rates	,CBCA	,1978	,1.118962e+00	,0	,0	,1
CHN	,Growth Rates	,CBCA	,1979	,1.006562e+00	,0	,0	,1
CHN	,Growth Rates	,CBCA	,1980	,9.509129e-01	,0	,0	,1
CHN	,Growth Rates	,CBCA	,1981	,9.708097e-01	,0	,0	,1
CHN	,Growth Rates	,CBCA	,1982	,1.055594e+00	,0	,0	,1
CHN	,Growth Rates	,CBCA	,1983	,1.065009e+00	,0	,0	,1
CHN	,Growth Rates	,CBCA	,1984	,1.081939e+00	,0	,0	,1
CHN	,Growth Rates	,CBCA	,1985	,1.008632e+00	,0	,0	,1
CHN	,Growth Rates	,CBCA	,1986	,1.039286e+00	,0	,0	,1
CHN	,Growth Rates	,CBCA	,1987	,1.028645e+00	,0	,0	,1
CHN	,Growth Rates	,CBCA	,1988	,1.065113e+00	,0	,0	,1
CHN	,Growth Rates	,CBCA	,1989	,1.029565e+00	,0	,0	,1
CHN	,Growth Rates	,CBCA	,1990	,9.176400e-01	,0	,0	,1
CHN	,Growth Rates	,CBCA	,1991	,1.066043e+00	,1.873998e-02	,1.325116e-02	,2
CHN	,Growth Rates	,CBCA	,1992	,1.054524e+00	,2.641257e-02	,1.867650e-02	,2
CHN	,Growth Rates	,CBCA	,1993	,1.084923e+00	,3.466292e-02	,2.451039e-02	,2
CHN	,Growth Rates	,CBCA	,1994	,1.015259e+00	,3.553989e-02	,2.513050e-02	,2
CHN	,Growth Rates	,CBCA	,1995	,1.097991e+00	,2.123520e-02	,1.501556e-02	,2
CHN	,Growth Rates	,CBCA	,1996	,1.026818e+00	,2.241358e-02	,2.237762e-02	,5
CHN	,Growth Rates	,CBCA	,1997	,9.906259e-01	,2.207866e-02	,2.211306e-02	,5
CHN	,Growth Rates	,CBCA	,1998	,1.020068e+00	,3.772210e-02	,3.418378e-02	,5
CHN	,Growth Rates	,CBCA	,1999	,9.928140e-01	,1.268322e-02	,1.216108e-02	,5
CHN	,Growth Rates	,CBCA	,2000	,1.036113e+00	,3.048845e-02	,3.015901e-02	,5
CHN	,Growth Rates	,CBCA	,2001	,1.052684e+00	,1.917302e-02	,1.903067e-02	,5
CHN	,Growth Rates	,CBCA	,2002	,1.064763e+00	,1.191556e-02	,1.129931e-02	,5
CHN	,Growth Rates	,CBCA	,2003	,1.134878e+00	,9.760215e-03	,8.090220e-03	,5
CHN	,Growth Rates	,CBCA	,2004	,1.127163e+00	,1.293368e-02	,1.275659e-02	,5
CHN	,Growth Rates	,CBCA	,2005	,1.090406e+00	,2.059766e-02	,2.004629e-02	,5
CHN	,Growth Rates	,CBCA	,2006	,1.068989e+00	,7.875719e-03	,7.613454e-03	,5
CHN	,Growth Rates	,CBCA	,2007	,1.079915e+00	,1.139304e-02	,9.423349e-03	,5
CHN	,Growth Rates	,CBCA	,2008	,1.048813e+00	,2.032393e-02	,1.969405e-02	,5
CHN	,Growth Rates	,CBCA	,2009	,1.136640e+00	,1.833922e-02	,1.828626e-02	,5
CHN	,Growth Rates	,CBCA	,2010	,1.081676e+00	,1.284074e-02	,1.140288e-02	,4
CHN	,Growth Rates	,CBCA	,2011	,1.104228e+00	,3.451866e-03	,3.276528e-03	,4
CHN	,Growth Rates	,CBCA	,2012	,1.029259e+00	,6.846245e-03	,5.843233e-03	,3
CHN	,Growth Rates	,CBCA	,2013	,1.045917e+00	,2.123668e-02	,1.710764e-02	,3
CHN	,Growth Rates	,CBCA	,2014	,1.011147e+00	,9.711136e-03	,8.630355e-03	,3
CHN	,Growth Rates	,CBCA	,2015	,1.010279e+00	,1.424347e-02	,1.141217e-02	,3
CHN	,Growth Rates	,CBCA	,2016	,1.009302e+00	,4.321721e-03	,3.055919e-03	,2
COL	,Growth Rates	,CBCA	,1961	,NaN	,NaN	,NaN	,0
COL	,Growth Rates	,CBCA	,1962	,NaN	,NaN	,NaN	,0
COL	,Growth Rates	,CBCA	,1963	,NaN	,NaN	,NaN	,0
COL	,Growth Rates	,CBCA	,1964	,NaN	,NaN	,NaN	,0
COL	,Growth Rates	,CBCA	,1965	,NaN	,NaN	,NaN	,0
COL	,Growth Rates	,CBCA	,1966	,NaN	,NaN	,NaN	,0
COL	,Growth Rates	,CBCA	,1967	,NaN	,NaN	,NaN	,0
COL	,Growth Rates	,CBCA	,1968	,NaN	,NaN	,NaN	,0
COL	,Growth Rates	,CBCA	,1969	,NaN	,NaN	,NaN	,0
COL	,Growth Rates	,CBCA	,1970	,NaN	,NaN	,NaN	,0
COL	,Growth Rates	,CBCA	,1971	,1.008813e+00	,0	,0	,1
COL	,Growth Rates	,CBCA	,1972	,1.039678e+00	,0	,0	,1
COL	,Growth Rates	,CBCA	,1973	,1.039050e+00	,0	,0	,1
COL	,Growth Rates	,CBCA	,1974	,1.102343e+00	,0	,0	,1
COL	,Growth Rates	,CBCA	,1975	,9.369690e-01	,0	,0	,1
COL	,Growth Rates	,CBCA	,1976	,1.080971e+00	,0	,0	,1
COL	,Growth Rates	,CBCA	,1977	,1.045901e+00	,0	,0	,1
COL	,Growth Rates	,CBCA	,1978	,1.065512e+00	,0	,0	,1
COL	,Growth Rates	,CBCA	,1979	,1.031591e+00	,0	,0	,1
COL	,Growth Rates	,CBCA	,1980	,1.051382e+00	,0	,0	,1
COL	,Growth Rates	,CBCA	,1981	,1.020613e+00	,0	,0	,1
COL	,Growth Rates	,CBCA	,1982	,1.003242e+00	,0	,0	,1
COL	,Growth Rates	,CBCA	,1983	,1.014005e+00	,0	,0	,1
COL	,Growth Rates	,CBCA	,1984	,1.001351e+00	,0	,0	,1
COL	,Growth Rates	,CBCA	,1985	,1.012100e+00	,0	,0	,1
COL	,Growth Rates	,CBCA	,1986	,9.837263e-01	,0	,0	,1
COL	,Growth Rates	,CBCA	,1987	,1.044771e+00	,0	,0	,1
COL	,Growth Rates	,CBCA	,1988	,1.024062e+00	,0	,0	,1
COL	,Growth Rates	,CBCA	,1989	,1.023418e+00	,0	,0	,1
COL	,Growth Rates	,CBCA	,1990	,1.014333e+00	,0	,0	,1
COL	,Growth Rates	,CBCA	,1991	,1.019575e+00	,4.414663e-02	,3.121638e-02	,2
COL	,Growth Rates	,CBCA	,1992	,1.055979e+00	,9.494715e-03	,6.713777e-03	,2
COL	,Growth Rates	,CBCA	,1993	,1.084048e+00	,3.608232e-02	,2.551405e-02	,2
COL	,Growth Rates	,CBCA	,1994	,1.052822e+00	,1.546054e-02	,1.093225e-02	,2
COL	,Growth Rates	,CBCA	,1995	,9.850505e-01	,8.959297e-02	,6.335180e-02	,2
COL	,Growth Rates	,CBCA	,1996	,9.912217e-01	,8.658036e-04	,7.104076e-04	,3
COL	,Growth Rates	,CBCA	,1997	,1.070291e+00	,2.471990e-02	,2.117142e-02	,3
COL	,Growth Rates	,CBCA	,1998	,1.019981e+00	,2.794085e-02	,2.370403e-02	,3
COL	,Growth Rates	,CBCA	,1999	,8.267617e-01	,3.120000e-02	,2.676349e-02	,3
COL	,Growth Rates	,CBCA	,2000	,1.018947e+00	,1.992285e-02	,1.624316e-02	,3
COL	,Growth Rates	,CBCA	,2001	,9.997293e-01	,1.064034e-02	,9.005516e-03	,3
COL	,Growth Rates	,CBCA	,2002	,9.982665e-01	,5.711329e-02	,5.034676e-02	,3
COL	,Growth Rates	,CBCA	,2003	,9.637347e-01	,5.227709e-02	,4.162650e-02	,3
COL	,Growth Rates	,CBCA	,2004	,1.008479e+00	,4.019854e-02	,3.402723e-02	,3
COL	,Growth Rates	,CBCA	,2005	,1.072889e+00	,3.458860e-02	,2.846077e-02	,3
COL	,Growth Rates	,CBCA	,2006	,1.045861e+00	,2.363976e-02	,1.841591e-02	,3
COL	,Growth Rates	,CBCA	,2007	,1.050398e+00	,2.512806e-02	,2.039562e-02	,3
COL	,Growth Rates	,CBCA	,2008	,1.048766e+00	,2.344446e-02	,2.009363e-02	,3
COL	,Growth Rates	,CBCA	,2009	,1.007122e+00	,2.524040e-02	,2.242366e-02	,3
COL	,Growth Rates	,CBCA	,2010	,1.060005e+00	,1.648014e-02	,1.435217e-02	,3
COL	,Growth Rates	,CBCA	,2011	,1.094470e+00	,4.027512e-02	,3.299430e-02	,3
COL	,Growth Rates	,CBCA	,2012	,1.027442e+00	,3.554493e-02	,2.513406e-02	,2
COL	,Growth Rates	,CBCA	,2013	,1.065158e+00	,4.210597e-02	,2.977342e-02	,2
COL	,Growth Rates	,CBCA	,2014	,1.006061e+00	,5.039370e-02	,3.563373e-02	,2
COL	,Growth Rates	,CBCA	,2015	,1.017275e+00	,1.102059e-02	,7.792735e-03	,2
COL	,Growth Rates	,CBCA	,2016	,1.000222e+00	,0	,0	,1
CRI	,Growth Rates	,CBCA	,1961	,NaN	,NaN	,NaN	,0
CRI	,Growth Rates	,CBCA	,1962	,NaN	,NaN	,NaN	,0
CRI	,Growth Rates	,CBCA	,1963	,NaN	,NaN	,NaN	,0
CRI	,Growth Rates	,CBCA	,1964	,NaN	,NaN	,NaN	,0
CRI	,Growth Rates	,CBCA	,1965	,NaN	,NaN	,NaN	,0
CRI	,Growth Rates	,CBCA	,1966	,NaN	,NaN	,NaN	,0
CRI	,Growth Rates	,CBCA	,1967	,NaN	,NaN	,NaN	,0
CRI	,Growth Rates	,CBCA	,1968	,NaN	,NaN	,NaN	,0
CRI	,Growth Rates	,CBCA	,1969	,NaN	,NaN	,NaN	,0
CRI	,Growth Rates	,CBCA	,1970	,NaN	,NaN	,NaN	,0
CRI	,Growth Rates	,CBCA	,1971	,9.748454e-01	,0	,0	,1
CRI	,Growth Rates	,CBCA	,1972	,1.138359e+00	,0	,0	,1
CRI	,Growth Rates	,CBCA	,1973	,1.261574e+00	,0	,0	,1
CRI	,Growth Rates	,CBCA	,1974	,1.144452e+00	,0	,0	,1
CRI	,Growth Rates	,CBCA	,1975	,1.071400e+00	,0	,0	,1
CRI	,Growth Rates	,CBCA	,1976	,1.151001e+00	,0	,0	,1
CRI	,Growth Rates	,CBCA	,1977	,1.257697e+00	,0	,0	,1
CRI	,Growth Rates	,CBCA	,1978	,1.126708e+00	,0	,0	,1
CRI	,Growth Rates	,CBCA	,1979	,1.050516e+00	,0	,0	,1
CRI	,Growth Rates	,CBCA	,1980	,9.659369e-01	,0	,0	,1
CRI	,Growth Rates	,CBCA	,1981	,7.611637e-01	,0	,0	,1
CRI	,Growth Rates	,CBCA	,1982	,8.561873e-01	,0	,0	,1
CRI	,Growth Rates	,CBCA	,1983	,1.069986e+00	,0	,0	,1
CRI	,Growth Rates	,CBCA	,1984	,1.059632e+00	,0	,0	,1
CRI	,Growth Rates	,CBCA	,1985	,1.056126e+00	,0	,0	,1
CRI	,Growth Rates	,CBCA	,1986	,1.030067e+00	,0	,0	,1
CRI	,Growth Rates	,CBCA	,1987	,1.120553e+00	,0	,0	,1
CRI	,Growth Rates	,CBCA	,1988	,1.030493e+00	,0	,0	,1
CRI	,Growth Rates	,CBCA	,1989	,1.143467e+00	,0	,0	,1
CRI	,Growth Rates	,CBCA	,1990	,1.070376e+00	,0	,0	,1
CRI	,Growth Rates	,CBCA	,1991	,1.092165e+00	,3.010340e-02	,2.128632e-02	,2
CRI	,Growth Rates	,CBCA	,1992	,1.078610e+00	,3.259637e-02	,2.304911e-02	,2
CRI	,Growth Rates	,CBCA	,1993	,1.063838e+00	,1.886872e-02	,1.334220e-02	,2
CRI	,Growth Rates	,CBCA	,1994	,1.147903e+00	,8.503212e-02	,6.012679e-02	,2
CRI	,Growth Rates	,CBCA	,1995	,9.982465e-01	,3.462540e-02	,2.448385e-02	,2
CRI	,Growth Rates	,CBCA	,1996	,9.735375e-01	,4.154403e-03	,3.523297e-03	,3
CRI	,Growth Rates	,CBCA	,1997	,1.024710e+00	,8.628378e-02	,7.662088e-02	,3
CRI	,Growth Rates	,CBCA	,1998	,1.126187e+00	,5.576408e-02	,4.871980e-02	,3
CRI	,Growth Rates	,CBCA	,1999	,1.162858e+00	,2.164744e-01	,1.809632e-01	,3
CRI	,Growth Rates	,CBCA	,2000	,9.187371e-01	,1.356436e-01	,1.144914e-01	,3
CRI	,Growth Rates	,CBCA	,2001	,1.108411e+00	,8.208222e-02	,6.548735e-02	,3
CRI	,Growth Rates	,CBCA	,2002	,1.175323e+00	,2.161967e-01	,1.670784e-01	,3
CRI	,Growth Rates	,CBCA	,2003	,8.870069e-01	,1.939256e-01	,1.672847e-01	,3
CRI	,Growth Rates	,CBCA	,2004	,1.014857e+00	,1.101719e-02	,9.319479e-03	,3
CRI	,Growth Rates	,CBCA	,2005	,1.052903e+00	,1.523921e-02	,1.228515e-02	,3
CRI	,Growth Rates	,CBCA	,2006	,9.804653e-01	,1.285548e-01	,9.913724e-02	,3
CRI	,Growth Rates	,CBCA	,2007	,1.097081e+00	,3.102767e-02	,2.408433e-02	,3
CRI	,Growth Rates	,CBCA	,2008	,1.038633e+00	,3.021337e-02	,2.604331e-02	,3
CRI	,Growth Rates	,CBCA	,2009	,8.820320e-01	,4.813562e-02	,4.217413e-02	,3
CRI	,Growth Rates	,CBCA	,2010	,1.081888e+00	,4.731006e-02	,4.136777e-02	,3
CRI	,Growth Rates	,CBCA	,2011	,1.091611e+00	,2.087997e-02	,1.827747e-02	,3
CRI	,Growth Rates	,CBCA	,2012	,1.028265e+00	,5.598420e-03	,3.958681e-03	,2
CRI	,Growth Rates	,CBCA	,2013	,9.844431e-01	,7.895028e-02	,5.582628e-02	,2
CRI	,Growth Rates	,CBCA	,2014	,1.019829e+00	,1.963398e-03	,1.388332e-03	,2
CRI	,Growth Rates	,CBCA	,2015	,7.592368e-01	,4.472572e-01	,3.162586e-01	,2
CRI	,Growth Rates	,CBCA	,2016	,9.797977e-01	,0	,0	,1
CYP	,Growth Rates	,CBCA	,1961	,NaN	,NaN	,NaN	,0
CYP	,Growth Rates	,CBCA	,1962	,NaN	,NaN	,NaN	,0
CYP	,Growth Rates	,CBCA	,1963	,NaN	,NaN	,NaN	,0
CYP	,Growth Rates	,CBCA	,1964	,NaN	,NaN	,NaN	,0
CYP	,Growth Rates	,CBCA	,1965	,NaN	,NaN	,NaN	,0
CYP	,Growth Rates	,CBCA	,1966	,NaN	,NaN	,NaN	,0
CYP	,Growth Rates	,CBCA	,1967	,NaN	,NaN	,NaN	,0
CYP	,Growth Rates	,CBCA	,1968	,NaN	,NaN	,NaN	,0
CYP	,Growth Rates	,CBCA	,1969	,NaN	,NaN	,NaN	,0
CYP	,Growth Rates	,CBCA	,1970	,NaN	,NaN	,NaN	,0
CYP	,Growth Rates	,CBCA	,1971	,9.887008e-01	,0	,0	,1
CYP	,Growth Rates	,CBCA	,1972	,1.196707e+00	,0	,0	,1
CYP	,Growth Rates	,CBCA	,1973	,1.036970e+00	,0	,0	,1
CYP	,Growth Rates	,CBCA	,1974	,7.623398e-01	,0	,0	,1
CYP	,Growth Rates	,CBCA	,1975	,9.937171e-01	,0	,0	,1
CYP	,Growth Rates	,CBCA	,1976	,1.221101e+00	,0	,0	,1
CYP	,Growth Rates	,CBCA	,1977	,1.063207e+00	,0	,0	,1
CYP	,Growth Rates	,CBCA	,1978	,1.104167e+00	,0	,0	,1
CYP	,Growth Rates	,CBCA	,1979	,1.070592e+00	,0	,0	,1
CYP	,Growth Rates	,CBCA	,1980	,1.062540e+00	,0	,0	,1
CYP	,Growth Rates	,CBCA	,1981	,9.740096e-01	,0	,0	,1
CYP	,Growth Rates	,CBCA	,1982	,1.038937e+00	,0	,0	,1
CYP	,Growth Rates	,CBCA	,1983	,1.017824e+00	,0	,0	,1
CYP	,Growth Rates	,CBCA	,1984	,1.061433e+00	,0	,0	,1
CYP	,Growth Rates	,CBCA	,1985	,1.019220e+00	,0	,0	,1
CYP	,Growth Rates	,CBCA	,1986	,1.121249e+00	,0	,0	,1
CYP	,Growth Rates	,CBCA	,1987	,1.185119e+00	,0	,0	,1
CYP	,Growth Rates	,CBCA	,1988	,1.077365e+00	,0	,0	,1
CYP	,Growth Rates	,CBCA	,1989	,1.098092e+00	,0	,0	,1
CYP	,Growth Rates	,CBCA	,1990	,1.080727e+00	,0	,0	,1
CYP	,Growth Rates	,CBCA	,1991	,1.136112e+00	,5.838345e-02	,4.128333e-02	,2
CYP	,Growth Rates	,CBCA	,1992	,1.045563e+00	,1.476199e-01	,1.043830e-01	,2
CYP	,Growth Rates	,CBCA	,1993	,9.830249e-01	,4.839364e-02	,3.421947e-02	,2
CYP	,Growth Rates	,CBCA	,1994	,1.042275e+00	,3.717433e-03	,2.628622e-03	,2
CYP	,Growth Rates	,CBCA	,1995	,1.028615e+00	,1.641150e-02	,1.160468e-02	,2
CYP	,Growth Rates	,CBCA	,1996	,1.046421e+00	,8.054985e-02	,6.985829e-02	,5
CYP	,Growth Rates	,CBCA	,1997	,9.761567e-01	,2.578021e-02	,2.513075e-02	,5
CYP	,Growth Rates	,CBCA	,1998	,1.106136e+00	,5.262736e-02	,4.287155e-02	,5
CYP	,Growth Rates	,CBCA	,1999	,1.048373e+00	,9.184852e-02	,9.059831e-02	,5
CYP	,Growth Rates	,CBCA	,2000	,1.071387e+00	,5.090532e-02	,5.120144e-02	,5
CYP	,Growth Rates	,CBCA	,2001	,9.829828e-01	,4.420515e-02	,3.875793e-02	,5
CYP	,Growth Rates	,CBCA	,2002	,1.057992e+00	,8.191597e-02	,7.832306e-02	,5
CYP	,Growth Rates	,CBCA	,2003	,1.044866e+00	,6.369942e-02	,6.029558e-02	,5
CYP	,Growth Rates	,CBCA	,2004	,9.807740e-01	,5.961013e-02	,5.728474e-02	,5
CYP	,Growth Rates	,CBCA	,2005	,1.022571e+00	,2.041137e-02	,1.992752e-02	,5
CYP	,Growth Rates	,CBCA	,2006	,1.023217e+00	,2.945352e-02	,2.777225e-02	,5
CYP	,Growth Rates	,CBCA	,2007	,1.069064e+00	,2.954004e-02	,2.640667e-02	,5
CYP	,Growth Rates	,CBCA	,2008	,1.137380e+00	,7.883556e-02	,7.811280e-02	,5
CYP	,Growth Rates	,CBCA	,2009	,9.220522e-01	,1.111634e-01	,1.040896e-01	,5
